"","year","day","depth","temp","oxygen","pH"
"1",1980,165,-250,8.08892208258444,143.489935179643,7.78110021623251
"2",1980,165,-245,8.16086532715332,146.235378576477,7.78876050074558
"3",1980,165,-240,8.23560013247002,149.106256232103,7.79668960836209
"4",1980,165,-235,8.31325314046251,152.101463548296,7.80487837039361
"5",1980,165,-230,8.39396060448726,155.219815704932,7.81331681999302
"6",1980,165,-225,8.47785877790077,158.460127881888,7.82199499031324
"7",1980,165,-220,8.56508316791522,161.821492021159,7.83090436593086
"8",1980,165,-215,8.65575622810622,165.307841959482,7.84006182377312
"9",1980,165,-210,8.74998930002468,168.92723323972,7.84950585623251
"10",1980,165,-205,8.84789337055926,172.687852957152,7.85927564560186
"11",1980,165,-200,8.94957942659859,176.597888207058,7.86941037417404
"12",1980,165,-195,9.0553047304334,180.673547674332,7.87996397419288
"13",1980,165,-190,9.16619144350636,184.978470206126,7.89107759160946
"14",1980,165,-185,9.28367846297348,189.593664103873,7.90292431100692
"15",1980,165,-180,9.40920516167801,194.600163755193,7.91567726493521
"16",1980,165,-175,9.54420669580437,200.078772625314,7.92950904160172
"17",1980,165,-170,9.68895150859696,206.046399954582,7.94444161435073
"18",1980,165,-165,9.84095620382883,212.369252403491,7.96014171239484
"19",1980,165,-160,9.99734084239515,218.891820236883,7.97622487390453
"20",1980,165,-155,10.1552254851911,225.458593719604,7.99230663705026
"21",1980,165,-150,10.3117795129833,231.91644681138,8.00800876366197
"22",1980,165,-145,10.4653642726725,238.169862778033,8.02310342941043
"23",1980,165,-140,10.6155659889458,244.182524855345,8.0375173769186
"24",1980,165,-135,10.7620267902234,249.920818180745,8.05118440328435
"25",1980,165,-130,10.9043888049252,255.351127891661,8.06403830560555
